order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,delivery_discount,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD246332,ID2700682439,2022-02-05,Nickolson,"[('iAssist Line', 1), ('Lucent 330S', 1), ('Thunder line', 2), ('Candle Inferno', 1)]",10469.999999999993,93.409,-37.823317,144.976448,0,Summer,True,0.80256,great replacement for the phone that went for a swim! perfect replacement phone for the one that my mother-in-law dropped into a toilet - not 100% waterproof! i purchased a refurbished unit for a very inexpensive price & it works great.,True
ORD485747,ID3937113704,2022-11-08,Nickolson,"[('Candle Inferno', 1), ('pearTV', 1)]",6740.0,58.153,-37.8104271,144.9641489,25,Spring,False,1.02586,my husband and i both use this and really love it. we got candle unlimited for the books but it's also great for playing games and surfing the web too.,True
ORD336126,ID4294474616,2022-12-18,Nickolson,"[('iStream', 2), ('Alcon 10', 1), ('Toshika 750', 1), ('Universe Note', 1)]",17020.0,63.339,-37.803216600000006,144.97398,25,Summer,False,1.75563,nice to afford one during thanksgiving everything's are good except the battery life.,True
ORD382579,ID1479905393,2022-11-25,Thompson,"[('Candle Inferno', 2), ('Lucent 330S', 2), ('iStream', 2), ('Toshika 750', 1)]",7939.999999999989,78.613,-37.821021,144.95580669999995,25,Spring,True,1.20579,"beautiful phone! this phone is great! very beautiful. the shipping was fast except i had to bug down dhl cause they keep delaying custom and wont notify or tell you why. no scratches or glitches that i can see so far. came with plastic screen protector, definitely need to get a case. pretty happy :)",True
ORD452973,ID1560149561,2022-09-27,Thompson,"[('Alcon 10', 2), ('iStream', 2)]",18200.0,76.184,-37.8153997,144.9378383,25,Spring,True,0.86663,excellent product. excellent product.,True
ORD382927,ID6167236696,2022-07-22,Nickolson,"[('Candle Inferno', 2), ('pearTV', 2), ('Lucent 330S', 1), ('Universe Note', 1)]",18160.0,58.366,-37.8128193,144.96084950000005,25,Spring,True,0.99945,"bundle? i love the phone already, i have owned olivias bought on digico prior to this one.",True
ORD276549,ID2096325818,2022-01-22,Thompson,"[('Olivia x460', 2), ('pearTV', 2), ('iAssist Line', 1)]",19520.0,81.701,-37.7999943,144.9545339,0,Summer,False,1.55661,great price on sale awesome phone,True
ORD338132,ID3862791980,2022-07-02,Bakers,"[('Lucent 330S', 2), ('Candle Inferno', 2)]",3320.0,58.647,-37.8114598,144.9833055,25,Winter,True,1.06146,got it specifically to work with the august smart lock and it connected to it with ease.  definitely ties the smart home together.,True
ORD141859,ID0381825173,2022-06-29,Nickolson,"[('Lucent 330S', 1), ('Olivia x460', 1), ('pearTV', 1), ('Candle Inferno', 2)]",9625.0,48.012,-37.8095786,144.97657809999995,25,Winter,True,1.17867,"a blacklisted phone labeled as ""new"" put the sim card in and got a nice ""no service"" message nothing better than buying a refurbished phone advertised as ""new"". then it doesn't even work when you receive it.",False
ORD153635,ID0409550968,2022-06-09,Bakers,"[('Alcon 10', 2), ('iAssist Line', 2), ('iStream', 2)]",27099.999999999993,68.755,-37.7994049,144.9999215,0,Winter,False,1.24905,four stars little scratch but it is fine,True
ORD418944,ID2960412642,2022-08-26,Nickolson,"[('pearTV', 2), ('Thunder line', 2), ('Lucent 330S', 2), ('iStream', 2)]",19740.0,56.73,-37.8181569,144.9669197,25,Winter,True,0.23647,"great, affordable, quality product. bought this used, it is great. no scratches, dents, dings, or any software issues.",True
ORD025505,ID0441996141,2022-01-15,Bakers,"[('Olivia x460', 2), ('Lucent 330S', 2)]",4910.0,31.156,-37.819742,145.00108899999995,50,Summer,False,1.20094,will not work on metropcs metropcs could not activate this phone for me as of 1/1/19 title and description to this product should be changed to reflect that.,False
ORD258358,ID6167417928,2022-04-16,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 1), ('Olivia x460', 1)]",11405.0,60.053,-37.8155614,144.95816340000005,25,Autumn,True,1.02727,"these are really great phones. i bought 2 of them these are really great phones. i bought 2 of them, 1 for my wife and 1 for me. we are both very happy users.",True
ORD085817,ID0575538325,2022-01-13,Nickolson,"[('iAssist Line', 2), ('Lucent 330S', 2), ('Thunder line', 2)]",15719.999999999989,41.692,-37.8238077,144.98360319999995,50,Summer,True,1.36511,dont get this phone was told it came with 2 sim slots it didn't had a nice scratch on the screen and i can't use anything on it without something else opening wifi sucks on it camera is horrible don't get this phone,False
ORD165274,ID0370751687,2022-01-25,Bakers,"[('Olivia x460', 1), ('Alcon 10', 1), ('Lucent 330S', 2)]",12635.0,53.97,-37.8119516,144.9860757,25,Summer,False,0.83415,"google pixel!!!! google pixel is a wonderful phone, very light, slim, so easy to store anywhere. fits in pocket, any purse, even found a belt clip holder for it, that was great, very happy with the google pixel.",True
ORD381099,ID5002595108,2022-12-23,Thompson,"[('Lucent 330S', 2), ('iStream', 2), ('Toshika 750', 1)]",7079.999999999994,75.63,-37.8120953,144.9534154,0,Summer,True,0.56183,pésimo servicio el teléfono no carga!!,False
ORD081301,ID0506049794,2022-04-01,Thompson,"[('Lucent 330S', 2), ('pearTV', 2), ('Candle Inferno', 1), ('Olivia x460', 1)]",16735.0,65.951,-37.8148414,144.938077,0,Autumn,False,0.82677,us bans huawei? looks like us government may ban huawei on us networks. not sure this phone will work in the near future but i like it.,True
ORD016824,ID1277988792,2022-03-27,Bakers,"[('iStream', 1), ('Alcon 10', 2), ('pearTV', 1)]",24360.0,53.89,-37.8135406,145.0103946,0,Autumn,False,1.39061,"... i buy xperia but i think this is not good like other always i buy xperia but i think this is not good like other, only the campera its very good, but when i take a picture its slow to sabe it.",False
ORD281250,ID0703556752,2022-08-10,Thompson,"[('Olivia x460', 2), ('iAssist Line', 1), ('Alcon 10', 2)]",24800.0,51.036,-37.8065349,144.95608049999996,0,Winter,False,1.04643,"not unlocked and seems not to be new. i got a phone from at&t instead of the unlocked version. also it seems not to be new, it has a scratch on the back, and battery life is really terrible. i had an s6 before and battery was not great but decent. in this phone i get about 1 hour of screen on time.",False
ORD254014,ID0711333376,2022-09-24,Thompson,"[('Toshika 750', 2), ('pearTV', 2)]",21260.0,39.467,-37.8066038,144.9560351,50,Spring,False,1.0384,good phone but windows phones aren't my favorite since they're ... good phone but windows phones aren't my favorite since they're limited in function. no front facing camera was also a down side. i returned it when i got a great deal from t-mobile on an lg l90 android for the same price.,True
ORD189120,ID0547568885,2022-02-27,Bakers,"[('Candle Inferno', 1), ('iAssist Line', 1), ('Lucent 330S', 2)]",7339.999999999991,36.273,-37.8163143,144.9893275,50,Summer,False,0.87424,great phone!!! luv the phone. arrived ontime. the only issue was the shipping box. no protection at all. but did arrive with no issue s. thanks digico.,True
ORD432900,ID1668522933,2022-03-26,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 1), ('Universe Note', 1), ('iStream', 2)]",8930.0,60.253,-37.80616420000001,144.9398315,25,Autumn,True,0.96443,"sd card stopped working very good phone. very fast and good battery, however the 64gb sd that came with it recently stopped working. almost lost all my data.",True
ORD073600,ID3215192008,2022-08-27,Thompson,"[('iStream', 1), ('Toshika 750', 2), ('Olivia x460', 1)]",10015.0,57.612,-37.8074516,144.9501892,25,Winter,True,0.64278,very satisfied with this purchase the phone came in its original sealed packaging done at the factory. works well with international networks. very satisfied with this purchase.,True
ORD248182,ID3208518305,2022-09-26,Nickolson,"[('Olivia x460', 1), ('pearTV', 2), ('Toshika 750', 2), ('Universe Note', 1)]",25935.0,33.53,-37.8065664,144.96673130000005,50,Spring,False,1.36176,"very bad this for me becouse i hoped the fingerprint scaneer ... the phone does not have the fingerprint scanner, nowhere in digico does mention that the phone does not have the option. very bad this for me becouse i hoped the fingerprint scaneer on the phone.",False
ORD026364,ID0598405143,2022-05-19,Nickolson,"[('iAssist Line', 1), ('Lucent 330S', 1), ('pearTV', 2), ('Olivia x460', 2)]",20750.0,57.512,-37.8145544,144.9640906,25,Autumn,True,0.65794,four stars ok,True
ORD338226,ID0247417838,2022-05-09,Nickolson,"[('Olivia x460', 2), ('iStream', 2), ('Lucent 330S', 2), ('Alcon 10', 2)]",23110.0,57.777,-37.8181054,144.96913590000003,25,Autumn,True,0.0656,well behaved device that i enjoy using.,True
ORD092276,ID0477075430,2022-09-06,Nickolson,"[('Toshika 750', 2), ('iStream', 2), ('Universe Note', 2)]",15840.0,33.964,-37.80266820000001,144.96526540000005,50,Spring,False,1.81254,"imei not paid off = they sold me a stolen phone imei was not fully paid off. i went to verizon and they told me that the imei was not paid off. this means that they sell stolen phones. i repeat, do not buy these phones, they have a good chance of being previously stolen",False
ORD085766,ID0103114342,2022-03-20,Thompson,"[('Olivia x460', 1), ('pearTV', 1), ('Alcon 10', 2), ('Thunder line', 2)]",29795.0,60.117,-37.8125676,144.95607980000003,25,Autumn,True,0.79253,like new worth the price,True
ORD312588,ID0844489850,2022-11-29,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('iStream', 2), ('Lucent 330S', 2)]",7940.0,76.38,-37.8207925,144.9486185,0,Spring,False,0.91403,great product have had it about a month now. everything has been great.,True
ORD076866,ID2005895256,2022-12-19,Nickolson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Olivia x460', 2)]",7200.0,41.538,-37.8021513,144.96619840000002,50,Summer,False,1.85406,"amazing phone the phone came with a small scratch on the screen. disappointed about that, but moved on and got it activated on my carrier (sprint). the phone, in general, is absolutely amazing. beautiful screen and fantastic battery life. it's pretty much an alcon x, but for cheaper.",True
ORD216789,ID0777753001,2022-07-01,Thompson,"[('pearTV', 1), ('Toshika 750', 1), ('Olivia x460', 1)]",11855.0,57.592,-37.8058725,144.9557611,25,Winter,True,1.07586,otherwise good service and communication battery less than 85%,True
ORD286998,ID1985557935,2022-11-10,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 2)]",11359.999999999989,55.665,-37.81352,144.9685284,25,Spring,False,0.57205,nuevo perfectas condiciones,True
ORD193760,ID2442297401,2022-07-16,Thompson,"[('Universe Note', 1), ('Alcon 10', 1), ('Candle Inferno', 1), ('iAssist Line', 2)]",21729.999999999993,49.599,-37.817114200000006,144.9531806,0,Winter,False,0.73024,don't support google.. my son could not view his grade.,False
ORD233259,ID0301545273,2022-06-04,Thompson,"[('Candle Inferno', 2), ('iStream', 1)]",1010.0,48.845,-37.8148844,144.93768269999995,25,Winter,False,0.86135,awesome gift,True
ORD478933,ID1224869089,2022-02-16,Thompson,"[('Thunder line', 2), ('Lucent 330S', 1)]",5590.0,35.135,-37.8136452,144.9411774,50,Summer,False,0.52929,great phone phone arrived early and in like new condition. extremely satisfied and would recommend,True
ORD233015,ID6167266595,2022-04-21,Nickolson,"[('Lucent 330S', 1), ('Toshika 750', 2)]",9870.0,79.706,-37.8094863,144.9639495,0,Autumn,True,1.12728,"olivia never let me down the best cellphone i'v ever had, slick and fast",True
ORD097717,ID0711369366,2022-02-12,Thompson,"[('iAssist Line', 1), ('Candle Inferno', 1)]",4879.9999999999945,58.604,-37.8063468,144.95910659999996,25,Summer,False,1.27151,got the tablet for my grandson he's happy with it and use it as we speak,True
ORD127446,ID2272188022,2022-08-30,Bakers,"[('Alcon 10', 1), ('Toshika 750', 1), ('iAssist Line', 1), ('Candle Inferno', 1)]",18149.999999999993,59.789,-37.8037783,145.00523959999995,25,Winter,True,1.11971,i like that there are several ways to unlock the phone i like that there are several ways to unlock the phone. i can put in a pin or i can get in by finger print. i don’t like the calendar on this phone because it doesn’t give me a mail app.,True
ORD095456,ID0746340956,2022-01-18,Bakers,"[('Thunder line', 1), ('iStream', 2), ('Alcon 10', 1)]",11430.0,46.711,-37.8031686,144.9959577,50,Summer,True,0.76269,"i purchased thunder about 2 weeks ago , i love this product, i would definitely recommend",True
ORD155985,ID0591408086,2022-12-30,Nickolson,"[('Universe Note', 1), ('iStream', 1), ('pearTV', 1), ('Thunder line', 2)]",14270.0,54.55,-37.8212464,144.9613796,25,Summer,False,0.7768,"my wife and i both upgraded and we both love them. easy to use i bought two of these; my wife and i both upgraded and we both love them. easy to use, data and other apps come in quickly, a great phone for the money.",True
ORD090649,ID6167279411,2022-07-28,Nickolson,"[('Thunder line', 2), ('pearTV', 2)]",16980.0,38.056,-37.81024420000001,144.9621553,25,Winter,False,1.13452,will never buy online again having problems with the phone freezes and overheats,False
ORD275081,ID3555802859,2022-03-23,Thompson,"[('Universe Note', 1), ('Candle Inferno', 1), ('iAssist Line', 1), ('pearTV', 2)]",20950.0,25.552,-37.8062311,144.9395274,50,Autumn,False,0.97681,... to get it fix then after 3 months went bad again and ended up buying another one from sprint the phone had problems from the begining but was able to get it fix then after 3 months went bad again and ended up buying another one from sprint.,False
ORD129569,ID0777833057,2022-08-30,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 2)]",9070.0,39.75,-37.8040003,144.9585075,50,Winter,True,1.39432,"great little phone! i mostly love the sound volume and quality, since i am hard of hearing. i like all other features of it too. however, it's now out of production, so it's hard to find them.",True
ORD270270,ID0903976209,2022-08-22,Bakers,"[('Alcon 10', 1), ('Olivia x460', 2), ('iAssist Line', 1), ('pearTV', 2)]",28470.0,52.02,-37.8116047,145.0140616,25,Winter,False,1.66562,"very impressive great phone, i'm very happy.",True
ORD120011,ID1686695063,2022-07-15,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 2), ('pearTV', 2)]",22430.0,51.32,-37.8002993,144.9438816,25,Winter,False,1.40566,worth it!!! it even came with a screen protector on it.,True
ORD307057,ID0313278044,2022-01-17,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 2)]",11359.999999999989,57.653,-37.8094362,144.9630427,25,Summer,False,1.1692,five stars the phone was initiated easily and was just like my last one.,True
ORD498860,ID0871096400,2022-11-20,Thompson,"[('Universe Note', 2), ('Thunder line', 2), ('Alcon 10', 1), ('Candle Inferno', 2)]",21070.0,54.707,-37.8010207,144.95988469999998,50,Spring,True,1.71842,five stars love it,True
ORD121944,ID3144850716,2022-03-17,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 1), ('iStream', 1)]",5740.0,37.556,-37.8164999,144.97697069999995,25,Autumn,False,0.69289,"piece of crap - beware battery won't charge after only using it for 2 months. i know it's a prepaid phone, but i'd expect it to last longer than 2 months. digico won't accept returns and i don't know how to get a hold of the seller",False
ORD421346,ID0356080719,2022-06-20,Bakers,"[('Lucent 330S', 2), ('Alcon 10', 2), ('Thunder line', 1)]",22539.999999999996,48.736,-37.8102103,145.0072531,25,Winter,True,1.05747,"not dual sim watch out i received g970f which is not dual sim. as i live in argentina, i'm not able to exchange it for the correct version. now i'm stuck with a phone i cannot use.",False
ORD455747,ID3924911400,2022-06-09,Nickolson,"[('pearTV', 2), ('Toshika 750', 2), ('iAssist Line', 1), ('Thunder line', 1)]",27890.0,36.937,-37.8126201,144.965171,25,Winter,False,0.76859,gave me a different phone!!!! i ordered the lucent g6 but my phone is a lucent one. why was i given a completely different phone when i paid for a lucent g6!!! pissed off. none of my cases i bought fit!,False
ORD077864,ID0277366121,2022-02-12,Bakers,"[('Universe Note', 1), ('Olivia x460', 2), ('iStream', 2), ('Thunder line', 1)]",8380.0,51.693,-37.8022971,145.0136632,50,Summer,True,1.83364,new phone brand new no scratch or anything i got lucky,True
ORD337266,ID0634783910,2022-05-18,Thompson,"[('Lucent 330S', 2), ('Thunder line', 1)]",4640.0,65.175,-37.8134727,144.9375948,0,Autumn,True,0.83791,falla el teléfono no funciona al 100. solo se pone en silencio y en sonido sin necesidad de activarlo personalmente para que tengan en cuanta eso. gracias buenas noches,False
ORD356193,ID0775946111,2022-05-17,Thompson,"[('Toshika 750', 1), ('iStream', 2), ('Candle Inferno', 1), ('iAssist Line', 2)]",13949.999999999987,61.366,-37.8058626,144.95932040000002,25,Autumn,True,1.31747,five stars amazing,True
ORD059593,ID0767748406,2022-10-25,Nickolson,"[('Olivia x460', 2), ('Lucent 330S', 1)]",3680.0,48.094,-37.80107720000001,144.97231010000004,50,Spring,True,1.96507,terrible audio and battery the phone appears fine with no scratches but dies quickly. it tends to restart itself or die around 30% battery. the audio is absolutely awful. it is extremely quiet and muffled. you need to put it on speakerphone while having a conversation in order to even begin to attempt hearing the person you are speaking to.,False
ORD152939,ID4754200388,2022-05-14,Thompson,"[('Lucent 330S', 2), ('iStream', 1)]",2610.0,68.621,-37.8159459,144.9285861,0,Autumn,False,1.66572,"the best cell phone in the market.. loving this cell phone, it does everything and more what i'm asking on cell phone. ..thats all i can say about this photo",True
ORD353580,ID0144720284,2022-01-16,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 2)]",2090.0,80.992,-37.82072,144.95594419999995,0,Summer,True,1.18807,be aware. this is not s4. be aware . this is not s4. this s4mini,False
ORD170622,ID0174841406,2022-02-18,Nickolson,"[('Lucent 330S', 2), ('pearTV', 2)]",15080.0,56.715,-37.8154799,144.9642022,25,Summer,True,0.58437,product was not as described received a phone that was not as described. i ordered an unlocked phone and got a locked phone,False
ORD144841,ID0634777949,2022-01-27,Thompson,"[('Lucent 330S', 2), ('pearTV', 2)]",15080.0,75.22,-37.8147271,144.93776509999995,0,Summer,False,0.84953,works amazing! i love how you can download almost anything. some apps i couldn’t download on my pear tv but i was able too on here!!!,True
ORD308547,ID6167489436,2022-05-24,Thompson,"[('Alcon 10', 2), ('Thunder line', 1)]",20080.0,50.428,-37.81204570000001,144.9594573,25,Autumn,False,1.09171,"i just love my new phone i just love my new phone, it does almost everything that my daughters $600 phone does for a fraction of the cost.",True
ORD080727,ID2457712053,2022-01-25,Bakers,"[('iStream', 1), ('Thunder line', 1), ('Candle Inferno', 2), ('Toshika 750', 1)]",7510.0,75.101,-37.80497379999999,144.9793394,25,Summer,True,1.5054,the best best phone ever,True
ORD377105,ID4353937737,2022-11-01,Bakers,"[('Universe Note', 1), ('Lucent 330S', 2), ('Thunder line', 2), ('iStream', 2)]",10570.0,85.604,-37.8226209,145.0106927,0,Spring,False,1.95538,great phone for atnt really please. works well!,True
ORD260302,ID5093660193,2022-04-12,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 2)]",20359.999999999996,59.997,-37.8146672,144.9383459,25,Autumn,True,0.79858,five stars great phone! besides no root,True
ORD180469,ID2236727775,2022-10-20,Bakers,"[('iAssist Line', 1), ('Lucent 330S', 1), ('iStream', 2)]",5979.999999999993,37.106,-37.81071770000001,145.0023388,50,Spring,False,0.63015,good yes?,True
ORD328024,ID0702375147,2022-09-08,Thompson,"[('iStream', 1), ('Olivia x460', 2), ('Lucent 330S', 2), ('Thunder line', 1)]",7240.0,74.828,-37.8071669,144.9425444,25,Spring,True,0.73078,"so the phone itself is good, and the camera is excellent so the phone itself is good, and the camera is excellent. however, some of the posts about carrier support can be misleading. the support of t-mobile is missing a couple of bands which leads to spotty coverage on edge and 3g coverage areas.",True
ORD090574,ID6221450540,2022-02-21,Bakers,"[('Universe Note', 2), ('Thunder line', 2), ('iAssist Line', 2)]",15710.0,97.123,-37.808829,144.983375,0,Summer,True,1.05084,excellent and responsible seller excellent and responsible seller,True
ORD277098,ID2213981044,2022-05-06,Bakers,"[('Candle Inferno', 1), ('Olivia x460', 1), ('Alcon 10', 1), ('pearTV', 1)]",16915.0,26.757,-37.7998319,144.98414419999995,50,Autumn,False,1.49371,one star did not come with charger ad will not connect,False
ORD437523,ID0387921008,2022-03-25,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 1)]",5545.0,65.818,-37.82144210000001,144.9638368,0,Autumn,False,0.59407,i bought this for my wife she loves how easy it is to use and small enough to take on trips.,True
ORD153549,ID0589763842,2022-04-22,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('Thunder line', 1), ('iAssist Line', 2)]",16259.999999999987,50.21,-37.8221843,144.947702,25,Autumn,False,1.06021,"great phone i love this phone. i switched to it from an alcon 4. i really like the big screen and all of the cool features it has that i'm still figuring out. and it was such a good deal, $100 less than the verizon website!",True
ORD119541,ID5402876171,2022-04-24,Nickolson,"[('Universe Note', 2), ('iStream', 1)]",7050.0,48.49,-37.82061450000001,144.9772668,25,Autumn,False,0.71476,"alcon 6s the battery’s life sucks, luckily i know how to fix i alcons",True
ORD240827,ID0702375147,2022-03-30,Thompson,"[('Candle Inferno', 2), ('Lucent 330S', 1)]",2090.0,33.115,-37.8071669,144.9425444,50,Autumn,False,0.73078,i love the thunder show awesome speakers i love the fact when you listen to music the words come up all around liking it so far. also being able to read what's on your shopping list to do list and notifications,True
ORD491264,ID0711763473,2022-03-07,Thompson,"[('pearTV', 1), ('Olivia x460', 2)]",8760.0,62.648,-37.8136209,144.9441466,0,Autumn,True,0.2778,none chatting and call,False
ORD245975,ID0567246977,2022-06-17,Thompson,"[('Thunder line', 2), ('iAssist Line', 1)]",8809.999999999996,41.285,-37.7989183,144.9441439,50,Winter,True,1.55262,olivia makes great products it's a good phone but i like the olivia convoy 2 much better,True
ORD381358,ID0129291065,2022-11-28,Bakers,"[('Thunder line', 1), ('Toshika 750', 2), ('Alcon 10', 1)]",19770.0,41.644,-37.8052737,144.9953084,50,Spring,True,0.52573,returned phone was turning off by itself. very laggy.,False
ORD223815,ID2185303477,2022-09-15,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 1)]",5679.9999999999945,109.217,-37.7995098,144.93537769999998,0,Spring,True,1.79009,"the phone was received on great conditions, worked very well as a new one ... the phone was received on great conditions, worked very well as a new one would. only complaint would be the charger, seemed like a knock off brand.",True
ORD419820,ID0301537535,2022-10-11,Thompson,"[('Toshika 750', 1), ('pearTV', 2), ('Universe Note', 2)]",23840.0,38.466,-37.8196604,144.9445767,50,Spring,False,0.80808,love it. my husband purchased another one! first non-alcon purchased. very fast speed. great camera! love it so much.,True
ORD173067,ID1288940368,2022-11-01,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 2), ('pearTV', 1)]",8400.0,75.021,-37.8189478,144.95204619999996,25,Spring,True,0.82428,good nice,True
ORD405634,ID6167230985,2022-10-18,Bakers,"[('Toshika 750', 1), ('iAssist Line', 2)]",13219.999999999993,61.873,-37.8190884,144.9543375,0,Spring,False,0.9584,one star the phone quit working within 24 hours of receiving it,False
ORD307516,ID0575385210,2022-04-30,Nickolson,"[('Candle Inferno', 2), ('iStream', 2), ('Toshika 750', 1), ('Lucent 330S', 1)]",6710.0,60.162,-37.8190727,144.9821923,25,Autumn,True,1.11289,new s7 at a good price the phone is fine but it didn't include a cable that the at&t store told me comes usually with this device to transfer files from your old device.,True
ORD324869,ID3161948907,2022-09-13,Thompson,"[('iStream', 1), ('Universe Note', 1), ('Toshika 750', 2)]",12240.0,78.366,-37.8087034,144.95657590000005,0,Spring,False,0.94569,nice product the phone is what i expect an more. came as described in by seller.,True
ORD447336,ID0777737621,2022-05-19,Thompson,"[('pearTV', 2), ('Thunder line', 2)]",16980.0,51.562,-37.80493970000001,144.95616840000002,0,Autumn,False,1.17539,this phone was far worse quality that the original j7 this phone was far worse quality that the original j7. i bought it thinking that it would have been a slightly faster upgrade and i am beyond disappointed.,False
ORD305766,ID5002595073,2022-05-01,Thompson,"[('Candle Inferno', 2), ('Universe Note', 2), ('Alcon 10', 2), ('pearTV', 1)]",31970.0,58.523,-37.8123217,144.95317780000005,25,Autumn,True,0.53866,five stars great could not expect better,True
ORD097322,ID2200514713,2022-02-17,Nickolson,"[('Candle Inferno', 1), ('Toshika 750', 1)]",4750.0,100.46,-37.8053448,144.9737165,0,Summer,True,1.51978,"i love my candle. i won't be without one. i've even bought an extra one, just in case. i believe it's the best tablet on the market.",True
ORD428808,ID2384091389,2022-09-09,Nickolson,"[('pearTV', 2), ('Lucent 330S', 2)]",15080.0,39.701,-37.8081909,144.9732485,50,Spring,False,1.20294,"love this phone so far, so good. not a phone freak, but this phone is sleek and works fine.",True
ORD312106,ID3191033041,2022-07-09,Nickolson,"[('Alcon 10', 1), ('Universe Note', 1), ('Toshika 750', 2), ('Candle Inferno', 1)]",21470.0,38.371,-37.8118662,144.9664971,50,Winter,True,0.79572,love my new phone! my phone was delivered on time. it works great! the battery life is awesome!! love it. i would buy again.,True
ORD241566,ID3218293541,2022-12-04,Thompson,"[('Alcon 10', 1), ('Toshika 750', 2)]",17590.0,57.217,-37.8049984,144.95287340000004,25,Summer,False,0.99523,"like it alots, something different than traditional television. the use of iassist is nice too.",True
ORD432973,ID6167247183,2022-03-12,Nickolson,"[('Alcon 10', 2), ('Thunder line', 1), ('Candle Inferno', 1), ('iStream', 2)]",20810.0,39.963,-37.8200039,144.9582082,50,Autumn,True,1.00968,"the best phone i ever had fast, lot of storage, great camera and has an 3.5mm headphones jack. amazing phone",True
ORD339284,ID0567246977,2022-11-15,Thompson,"[('Thunder line', 2), ('Olivia x460', 1), ('Candle Inferno', 1)]",6015.0,61.621,-37.7989183,144.9441439,25,Spring,False,1.55262,my 3rd thunder device. very easy to set up. works perfectly.,True
ORD019029,ID6237546496,2022-12-11,Bakers,"[('pearTV', 1), ('Thunder line', 2)]",10670.0,37.638,-37.8014698,145.00355430000005,50,Summer,False,1.19858,five stars great phone!!,True
ORD294639,ID0560987516,2022-12-23,Thompson,"[('Toshika 750', 2), ('Thunder line', 1), ('pearTV', 1)]",17130.0,57.501,-37.8216313,144.9440358,25,Summer,False,1.03224,"cheep check it out yo! this is only fifteen dollars a month on the cheep plan. went to wallyworld online to get the card, no problems with setting it up and phone is decent too, the battery door comes off easy if you bump it just right though...but overall was a good buy..and cheep",True
ORD345278,ID2384426955,2022-06-01,Nickolson,"[('iAssist Line', 2), ('Lucent 330S', 1), ('iStream', 1), ('Olivia x460', 2)]",12729.999999999989,33.673,-37.8100454,144.9638521,50,Winter,False,1.07561,"my first smart phone i love it, just trying to learn how to use all the features! its a learning curve but so far it's been great.",True
ORD212040,ID0457365613,2022-06-12,Nickolson,"[('iStream', 2), ('Candle Inferno', 2), ('iAssist Line', 1)]",5609.99999999999,60.867,-37.8201589,144.97149109999995,0,Winter,True,0.24375,never buy this. very disappointed. it should be free. too bad condition.,False
ORD437904,ID4520380494,2022-01-03,Thompson,"[('pearTV', 1), ('iAssist Line', 1)]",10760.0,73.23,-37.8086109,144.955484,0,Summer,True,0.86729,this is great for an 8 yr old. she had out grown her nabi and likes taking pictures this does just the trick. the memory can be extended to hold more pictures. great tablet.,True
ORD077491,ID0114581307,2022-03-01,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 1)]",6770.0,63.611,-37.8167011,144.9662052,0,Autumn,False,0.36195,awesome best refurbished thing ive ever gotten from digico!,True
ORD231556,ID1895985563,2022-01-07,Nickolson,"[('Olivia x460', 1), ('Universe Note', 1)]",4675.0,36.642,-37.8204328,144.9688085,50,Summer,True,0.21474,"item returned for repair ,receivded item back from repair 07/23/18 . parts missing no power cord included.please advise",False
ORD071792,ID0662736530,2022-04-10,Nickolson,"[('pearTV', 1), ('Olivia x460', 2), ('Alcon 10', 1), ('iStream', 2)]",18010.0,64.386,-37.8251715,144.9701441,0,Autumn,True,0.73393,just a heads up phone was not in as good of shape as i expected at this price point. the battery life has consistently gotten worse until the point it can no longer hold charge. i’ve contacted about a return and they have yet to offer any support,False
ORD124733,ID5402876173,2022-01-02,Nickolson,"[('Universe Note', 2), ('Lucent 330S', 2), ('pearTV', 1), ('iStream', 2)]",15970.0,45.673,-37.82056160000001,144.9772587,50,Summer,True,0.71225,"i like the feel of the phone i wasn't expecting much from this phone considering the price but it exceeded my expectation.i like the feel of the phone, the screen is good and battery life is amazing. it takes more than 2hrs to charge from 20% to 100%. the camera is just okay to keep memories.",True
ORD496964,ID1560149516,2022-04-13,Thompson,"[('Alcon 10', 1), ('pearTV', 1)]",15260.0,31.774,-37.8159589,144.9380844,50,Autumn,False,0.87065,very pleased the phone was for my son because he had broken his old one and i could only find one of that model with you... thank you😎,True
